Timestamp,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8
2024-11-26 17:15:22,31.50%,27.25%,25.50%,34.00%,26.25%,29.25%,25.25%,33.25%
2024-11-26 17:15:24,35.25%,32.50%,31.00%,26.50%,21.25%,28.00%,29.00%,28.25%
2024-11-26 17:15:26,28.00%,24.00%,31.25%,32.25%,35.25%,29.25%,33.25%,33.25%
2024-11-26 17:15:28,34.25%,28.50%,30.25%,24.25%,29.25%,26.25%,29.25%,34.00%
2024-11-26 17:15:30,21.25%,30.00%,46.25%,37.25%,25.25%,27.25%,24.00%,26.25%
2024-11-26 17:15:32,26.00%,34.25%,23.00%,20.00%,25.25%,47.50%,27.00%,28.00%
2024-11-26 17:15:34,20.25%,25.00%,31.25%,30.00%,29.25%,31.25%,31.00%,27.00%
2024-11-26 17:15:36,37.50%,19.25%,34.00%,37.25%,27.00%,25.25%,36.25%,28.25%
2024-11-26 17:15:38,32.00%,30.00%,29.25%,34.50%,26.25%,24.25%,38.25%,30.25%
2024-11-26 17:15:40,32.25%,30.25%,45.50%,30.00%,26.50%,25.00%,32.50%,30.25%
2024-11-26 17:15:42,27.50%,29.25%,40.25%,24.25%,23.25%,31.00%,27.00%,38.50%
2024-11-26 17:15:44,29.50%,34.25%,32.25%,31.25%,27.00%,30.50%,21.25%,40.25%
2024-11-26 17:15:46,32.00%,30.25%,31.50%,26.25%,29.25%,28.25%,25.00%,36.00%
2024-11-26 17:15:48,28.50%,34.25%,25.50%,33.25%,27.25%,33.25%,32.75%,17.25%
2024-11-26 17:15:50,31.25%,26.50%,31.25%,26.25%,22.00%,29.25%,36.25%,16.25%
2024-11-26 17:15:52,27.00%,33.25%,38.25%,32.00%,22.50%,24.25%,36.25%,26.00%
2024-11-26 17:15:54,27.25%,28.25%,33.00%,29.00%,23.25%,28.00%,32.50%,24.25%
2024-11-26 17:15:56,33.25%,24.25%,36.00%,29.00%,27.50%,32.25%,36.25%,30.25%
2024-11-26 17:15:58,35.25%,26.50%,29.25%,30.25%,32.50%,24.50%,39.25%,26.25%
2024-11-26 17:16:00,40.25%,28.00%,34.00%,28.50%,29.00%,32.25%,20.50%,37.25%
2024-11-26 17:16:02,17.25%,30.00%,25.25%,30.25%,23.25%,24.50%,26.25%,43.25%
2024-11-26 17:16:04,23.25%,28.50%,32.25%,33.25%,26.00%,24.00%,31.25%,34.25%
2024-11-26 17:16:06,37.25%,28.25%,34.25%,34.25%,25.25%,31.00%,24.25%,31.25%
2024-11-26 17:16:08,30.25%,24.25%,27.00%,27.25%,27.25%,33.50%,25.25%,27.25%
2024-11-26 17:16:10,40.50%,36.00%,25.25%,26.25%,31.25%,30.00%,37.25%,29.50%
2024-11-26 17:16:12,36.00%,25.00%,39.00%,30.25%,30.50%,35.00%,30.00%,26.25%
2024-11-26 17:16:14,28.00%,27.25%,37.50%,27.25%,35.00%,33.50%,29.00%,29.25%
2024-11-26 17:16:16,30.25%,34.25%,27.25%,25.00%,25.25%,32.25%,27.25%,35.00%
2024-11-26 17:16:18,29.75%,24.00%,33.50%,25.25%,36.50%,40.00%,28.00%,43.25%
2024-11-26 17:16:20,33.25%,28.50%,27.00%,42.00%,25.50%,38.25%,26.75%,26.00%
2024-11-26 17:16:22,26.00%,24.25%,28.00%,32.25%,23.25%,26.25%,40.25%,27.25%
2024-11-26 17:16:24,33.00%,26.00%,42.25%,31.00%,32.50%,30.25%,29.25%,43.25%
2024-11-26 17:16:26,39.50%,34.00%,36.25%,34.00%,25.00%,23.00%,40.00%,28.25%
2024-11-26 17:16:28,31.25%,36.25%,32.50%,18.25%,26.50%,29.25%,31.25%,23.00%
2024-11-26 17:16:30,15.25%,31.00%,25.25%,33.00%,35.50%,27.00%,21.50%,26.25%
2024-11-26 17:16:32,32.25%,24.50%,32.50%,42.00%,31.50%,21.25%,37.00%,33.00%
2024-11-26 17:16:34,27.25%,28.00%,33.25%,27.25%,27.25%,31.00%,27.00%,42.25%
2024-11-26 17:16:36,48.00%,28.50%,31.00%,35.00%,30.25%,35.00%,39.25%,35.00%
2024-11-26 17:16:38,26.00%,24.25%,27.25%,35.50%,28.50%,24.00%,34.25%,36.50%
2024-11-26 17:16:40,40.25%,27.00%,21.00%,21.25%,17.50%,31.50%,33.00%,33.00%
2024-11-26 17:16:42,34.25%,N/A,19.25%,28.25%,29.50%,29.00%,33.00%,32.00%
2024-11-26 17:16:44,21.25%,N/A,41.50%,36.25%,29.25%,33.25%,38.50%,29.00%
2024-11-26 17:16:46,28.25%,N/A,30.50%,28.25%,34.50%,30.25%,26.25%,30.25%
2024-11-26 17:16:48,32.00%,N/A,29.25%,27.00%,25.25%,23.00%,33.25%,27.00%
2024-11-26 17:16:50,27.50%,30.00%,35.50%,31.25%,34.50%,34.25%,28.25%,26.25%
2024-11-26 17:16:52,37.50%,19.25%,32.25%,30.00%,26.25%,28.25%,28.25%,21.75%
2024-11-26 17:16:54,26.00%,42.00%,33.25%,29.25%,33.00%,22.25%,15.50%,26.00%
2024-11-26 17:16:56,25.25%,31.25%,29.25%,24.00%,31.25%,29.25%,28.00%,25.50%
2024-11-26 17:16:58,21.00%,26.25%,22.00%,27.25%,30.25%,30.50%,41.25%,28.25%
2024-11-26 17:17:00,38.00%,30.25%,22.25%,41.25%,30.50%,27.25%,36.50%,32.25%
2024-11-26 17:17:02,28.50%,26.50%,34.50%,26.00%,29.75%,30.00%,35.00%,30.50%
2024-11-26 17:17:04,31.75%,32.50%,26.00%,21.00%,21.00%,33.25%,28.25%,28.25%
2024-11-26 17:17:06,25.25%,24.25%,29.50%,27.25%,N/A,31.25%,41.50%,23.25%
2024-11-26 17:17:08,36.25%,40.00%,31.25%,30.25%,N/A,25.25%,39.50%,31.25%
2024-11-26 17:17:10,32.25%,24.00%,27.00%,32.00%,N/A,28.25%,25.00%,24.50%
2024-11-26 17:17:12,32.25%,24.25%,28.25%,22.25%,27.50%,34.25%,36.25%,28.25%
2024-11-26 17:17:14,21.00%,26.50%,37.25%,32.00%,30.50%,29.00%,26.00%,33.50%
2024-11-26 17:17:16,33.25%,25.00%,32.50%,21.25%,31.50%,26.50%,28.00%,24.25%
2024-11-26 17:17:18,33.25%,31.00%,31.25%,31.25%,27.25%,39.00%,35.25%,41.00%
2024-11-26 17:17:20,30.50%,31.25%,25.25%,39.00%,29.00%,18.25%,31.25%,27.00%
2024-11-26 17:17:22,37.00%,44.00%,29.50%,31.00%,25.25%,29.25%,31.00%,35.25%
2024-11-26 17:17:24,35.50%,27.25%,22.25%,31.00%,26.25%,42.25%,34.25%,25.75%
2024-11-26 17:17:26,27.50%,42.25%,22.00%,31.00%,21.50%,33.25%,24.25%,24.25%
2024-11-26 17:17:28,36.00%,35.50%,31.25%,28.50%,28.00%,24.25%,31.25%,28.25%
2024-11-26 17:17:30,33.00%,35.50%,30.50%,35.00%,25.25%,31.25%,30.25%,28.25%
2024-11-26 17:17:32,26.25%,27.00%,29.25%,N/A,16.25%,23.50%,22.25%,27.25%
2024-11-26 17:17:34,23.00%,30.25%,31.00%,N/A,28.25%,33.00%,23.25%,24.25%
2024-11-26 17:17:36,31.50%,32.25%,24.25%,N/A,25.25%,32.00%,32.00%,28.00%
2024-11-26 17:17:38,34.25%,31.50%,22.75%,N/A,33.25%,52.25%,28.50%,24.00%
2024-11-26 17:17:40,35.25%,36.00%,29.25%,34.00%,24.25%,23.25%,32.50%,20.00%
2024-11-26 17:17:42,37.00%,31.25%,36.25%,24.50%,28.50%,23.25%,32.25%,31.25%
2024-11-26 17:17:44,25.25%,38.50%,27.00%,19.00%,32.50%,31.25%,37.00%,37.00%
2024-11-26 17:17:46,41.50%,26.25%,29.00%,26.25%,26.25%,32.25%,24.25%,32.25%
2024-11-26 17:17:48,24.25%,29.00%,38.50%,29.25%,27.25%,30.25%,30.00%,31.50%
2024-11-26 17:17:50,25.25%,25.50%,33.50%,34.25%,41.50%,34.50%,33.25%,26.00%
2024-11-26 17:17:52,29.25%,28.00%,31.50%,26.50%,23.00%,23.00%,38.25%,34.25%
2024-11-26 17:17:54,27.25%,25.25%,38.50%,28.25%,26.25%,22.25%,19.25%,28.25%
2024-11-26 17:17:56,32.25%,33.25%,18.25%,29.25%,36.00%,26.25%,36.00%,28.25%
2024-11-26 17:17:58,31.25%,29.50%,29.00%,28.25%,25.00%,39.00%,28.00%,34.25%
2024-11-26 17:18:00,28.25%,36.25%,30.25%,28.50%,28.25%,29.25%,23.25%,32.00%
2024-11-26 17:18:02,37.25%,39.25%,19.25%,30.00%,34.50%,23.50%,31.00%,27.50%
2024-11-26 17:18:04,30.25%,33.00%,36.00%,44.25%,37.25%,26.25%,44.00%,31.50%
2024-11-26 17:18:06,31.00%,30.25%,28.50%,36.25%,26.25%,25.25%,34.00%,35.00%
2024-11-26 17:18:08,29.25%,30.00%,29.00%,30.25%,33.00%,28.25%,34.00%,N/A
2024-11-26 17:18:11,23.25%,38.25%,33.50%,39.25%,36.25%,27.00%,20.25%,N/A
2024-11-26 17:18:13,36.25%,32.25%,32.25%,38.50%,30.25%,31.25%,39.25%,20.25%
2024-11-26 17:18:15,24.00%,37.25%,34.00%,42.25%,32.25%,24.25%,23.25%,28.50%
2024-11-26 17:18:17,29.00%,28.00%,31.25%,27.00%,36.25%,40.00%,35.00%,32.00%
2024-11-26 17:18:19,40.25%,27.25%,32.25%,27.25%,38.25%,34.00%,29.00%,29.00%
2024-11-26 17:18:21,N/A,26.25%,29.25%,24.25%,35.25%,23.25%,32.00%,31.25%
2024-11-26 17:18:23,N/A,43.25%,22.25%,28.25%,36.25%,28.00%,35.25%,26.25%
2024-11-26 17:18:25,N/A,23.00%,34.00%,33.00%,38.00%,32.00%,27.00%,26.00%
2024-11-26 17:18:27,N/A,35.25%,31.25%,34.00%,26.25%,25.00%,36.25%,37.00%
2024-11-26 17:18:29,N/A,33.25%,29.25%,31.25%,38.50%,37.00%,37.50%,36.00%
2024-11-26 17:18:31,N/A,29.25%,26.25%,23.50%,38.25%,28.00%,43.25%,29.50%
2024-11-26 17:18:33,31.25%,28.25%,26.25%,26.50%,31.00%,29.00%,30.25%,34.25%
2024-11-26 17:18:35,35.25%,38.25%,27.25%,24.25%,21.00%,24.25%,24.00%,31.00%
2024-11-26 17:18:37,36.50%,21.25%,32.25%,25.25%,29.25%,33.25%,N/A,20.00%
2024-11-26 17:18:39,36.25%,36.25%,34.25%,27.00%,34.00%,38.25%,N/A,34.25%
2024-11-26 17:18:41,27.00%,31.50%,32.50%,23.00%,23.00%,30.50%,N/A,28.25%
2024-11-26 17:18:43,28.25%,32.00%,32.74%,33.50%,34.50%,35.00%,N/A,32.25%
2024-11-26 17:18:45,22.25%,35.00%,33.25%,23.00%,28.00%,37.25%,N/A,25.25%
2024-11-26 17:18:47,31.00%,34.25%,N/A,38.25%,38.25%,N/A,N/A,29.00%
2024-11-26 17:18:49,37.50%,25.25%,N/A,30.00%,26.25%,N/A,N/A,37.50%
2024-11-26 17:18:51,36.50%,29.00%,N/A,31.25%,33.25%,N/A,28.25%,35.25%
2024-11-26 17:18:53,30.25%,22.00%,N/A,31.25%,29.00%,N/A,30.00%,25.25%
2024-11-26 17:18:55,32.25%,29.25%,N/A,31.50%,29.25%,N/A,23.75%,34.00%
2024-11-26 17:18:57,27.00%,22.00%,24.38%,23.00%,23.25%,33.00%,23.00%,29.50%
2024-11-26 17:18:59,28.25%,18.25%,40.00%,34.25%,26.00%,32.25%,29.25%,23.00%
2024-11-26 17:19:01,25.75%,41.25%,37.25%,23.00%,32.00%,29.25%,30.00%,34.25%
2024-11-26 17:19:03,23.25%,24.25%,34.25%,21.25%,28.00%,52.25%,30.25%,29.00%
2024-11-26 17:19:05,24.50%,33.25%,27.50%,24.50%,26.74%,30.50%,25.25%,32.25%
2024-11-26 17:19:07,30.00%,29.25%,37.25%,24.25%,27.25%,32.00%,37.25%,28.00%
2024-11-26 17:19:09,27.25%,23.25%,25.25%,30.00%,24.00%,28.50%,36.25%,21.25%
2024-11-26 17:19:11,32.25%,29.00%,27.00%,23.00%,33.25%,36.25%,31.25%,25.25%
2024-11-26 17:19:13,28.25%,36.25%,28.00%,24.50%,31.25%,31.25%,30.25%,39.50%
2024-11-26 17:19:15,25.00%,25.25%,37.50%,36.25%,31.25%,30.25%,31.00%,35.00%
2024-11-26 17:19:17,22.00%,33.50%,26.00%,30.00%,20.00%,37.25%,35.25%,27.00%
2024-11-26 17:19:19,26.25%,26.00%,29.50%,37.25%,18.25%,28.00%,17.25%,36.25%
2024-11-26 17:19:21,29.25%,27.25%,35.50%,32.00%,35.25%,33.00%,21.00%,27.50%
2024-11-26 17:19:23,28.00%,37.25%,29.50%,33.50%,33.00%,33.25%,24.25%,24.25%
2024-11-26 17:19:25,38.50%,24.00%,21.50%,27.00%,31.25%,25.25%,30.00%,21.00%
2024-11-26 17:19:27,27.25%,34.25%,34.00%,33.25%,37.00%,33.00%,31.50%,29.25%
2024-11-26 17:19:29,31.00%,24.25%,25.25%,23.25%,30.25%,27.00%,32.00%,26.50%
2024-11-26 17:19:31,29.25%,29.25%,40.25%,31.50%,39.50%,31.00%,30.50%,32.00%
2024-11-26 17:19:33,32.25%,37.25%,25.25%,26.50%,32.25%,27.25%,42.25%,35.25%
2024-11-26 17:19:35,29.25%,24.25%,37.25%,34.25%,29.00%,32.25%,30.25%,20.25%
2024-11-26 17:19:37,34.00%,32.25%,25.25%,19.25%,36.25%,29.25%,32.25%,27.00%
2024-11-26 17:19:39,36.50%,35.00%,24.25%,24.25%,32.25%,29.25%,26.00%,36.50%
2024-11-26 17:19:41,31.00%,28.25%,29.00%,33.00%,29.25%,31.25%,39.25%,29.25%
2024-11-26 17:19:43,25.00%,27.00%,34.00%,31.25%,34.00%,33.00%,25.00%,32.25%
2024-11-26 17:19:45,19.00%,35.25%,38.00%,32.25%,19.50%,28.74%,38.25%,31.00%
2024-11-26 17:19:47,26.25%,45.00%,29.25%,34.00%,35.00%,32.50%,36.25%,25.25%
2024-11-26 17:19:49,24.50%,38.25%,26.25%,28.00%,37.00%,27.25%,35.25%,36.00%
2024-11-26 17:19:51,31.00%,17.50%,29.25%,28.00%,35.25%,26.25%,27.50%,29.00%
2024-11-26 17:19:53,40.25%,26.00%,36.50%,25.00%,15.00%,36.00%,32.50%,36.50%
2024-11-26 17:19:55,33.25%,28.00%,28.25%,24.00%,27.25%,28.00%,26.25%,36.00%
2024-11-26 17:19:57,34.00%,26.00%,32.25%,29.50%,34.00%,29.74%,27.00%,30.25%
2024-11-26 17:19:59,20.25%,24.25%,39.25%,24.00%,27.25%,42.25%,26.00%,30.00%
2024-11-26 17:20:01,41.50%,38.25%,26.25%,33.25%,27.50%,33.00%,21.25%,37.50%
2024-11-26 17:20:03,30.25%,22.00%,20.25%,34.25%,36.00%,32.50%,40.25%,29.25%
2024-11-26 17:20:05,28.00%,22.00%,25.00%,20.25%,31.00%,29.25%,29.00%,35.50%
2024-11-26 17:20:07,33.00%,25.00%,33.25%,30.00%,31.25%,39.25%,36.25%,28.00%
2024-11-26 17:20:09,27.25%,30.00%,29.00%,21.00%,25.25%,35.25%,28.25%,19.00%
2024-11-26 17:20:11,32.25%,33.00%,25.50%,37.00%,24.25%,35.50%,40.50%,25.25%
2024-11-26 17:20:13,33.00%,40.50%,30.00%,35.50%,24.50%,29.25%,20.25%,33.50%
2024-11-26 17:20:15,30.25%,33.25%,22.75%,25.00%,35.25%,25.00%,19.25%,24.25%
2024-11-26 17:20:17,23.00%,25.25%,27.50%,37.25%,27.00%,27.50%,26.25%,31.25%
2024-11-26 17:20:19,29.00%,33.00%,36.75%,35.00%,37.00%,29.25%,30.75%,29.25%
2024-11-26 17:20:21,25.25%,26.00%,29.00%,24.25%,26.25%,28.50%,35.25%,28.50%
2024-11-26 17:20:23,37.00%,N/A,25.25%,27.25%,35.25%,26.25%,25.25%,47.00%
2024-11-26 17:20:25,26.25%,N/A,30.00%,37.25%,25.00%,33.00%,26.25%,29.25%
2024-11-26 17:20:27,39.00%,N/A,40.25%,33.00%,25.25%,37.25%,31.25%,29.25%
2024-11-26 17:20:29,35.50%,N/A,33.00%,28.25%,17.00%,34.25%,30.25%,24.25%
2024-11-26 17:20:31,30.25%,N/A,18.25%,21.25%,38.25%,27.25%,29.25%,30.25%
2024-11-26 17:20:33,33.00%,30.25%,25.00%,32.25%,21.25%,38.50%,29.25%,32.25%
2024-11-26 17:20:35,28.00%,33.00%,29.00%,29.50%,35.00%,29.00%,22.25%,29.00%
2024-11-26 17:20:37,29.25%,26.25%,34.00%,34.00%,27.25%,29.25%,29.25%,27.50%
2024-11-26 17:20:39,31.25%,30.25%,24.25%,34.00%,29.25%,33.00%,35.25%,41.25%
2024-11-26 17:20:41,26.00%,26.50%,22.00%,29.50%,34.25%,29.00%,23.25%,46.50%
2024-11-26 17:20:43,38.25%,30.00%,27.00%,33.00%,34.00%,27.50%,35.25%,31.25%
2024-11-26 17:20:45,38.00%,31.00%,25.25%,19.25%,32.00%,39.25%,30.00%,35.25%
2024-11-26 17:20:47,35.00%,22.50%,35.00%,39.00%,N/A,29.25%,30.25%,35.25%
2024-11-26 17:20:49,33.00%,32.25%,37.00%,21.00%,N/A,31.25%,41.25%,32.25%
2024-11-26 17:20:51,30.50%,28.00%,29.25%,34.25%,N/A,30.00%,27.25%,30.00%
2024-11-26 17:20:53,31.00%,28.25%,25.25%,23.25%,33.00%,27.25%,29.50%,37.00%
2024-11-26 17:20:55,28.25%,29.25%,36.25%,23.25%,36.25%,32.00%,41.25%,31.00%
2024-11-26 17:20:57,28.25%,30.25%,33.25%,20.25%,30.25%,30.00%,36.00%,39.25%
2024-11-26 17:20:59,29.25%,29.25%,29.25%,23.00%,33.00%,35.25%,30.25%,14.50%
2024-11-26 17:21:01,29.00%,23.50%,31.00%,22.50%,31.50%,33.00%,38.25%,39.00%
2024-11-26 17:21:03,27.25%,33.00%,23.25%,26.25%,41.25%,36.25%,39.00%,31.25%
2024-11-26 17:21:05,41.00%,31.25%,22.00%,44.00%,34.25%,26.25%,21.25%,26.00%
2024-11-26 17:21:07,27.00%,28.25%,30.50%,35.00%,36.88%,18.25%,28.50%,35.25%
2024-11-26 17:21:09,22.25%,34.25%,22.25%,28.25%,21.00%,29.25%,32.25%,40.50%
2024-11-26 17:21:11,31.25%,41.00%,26.25%,N/A,36.00%,27.25%,37.74%,24.25%
2024-11-26 17:21:13,36.00%,40.25%,30.25%,N/A,28.00%,30.25%,30.25%,32.25%
2024-11-26 17:21:15,31.25%,34.25%,40.00%,N/A,34.50%,30.00%,25.50%,35.00%
2024-11-26 17:21:17,33.50%,29.25%,23.25%,N/A,28.25%,28.00%,27.00%,22.25%
2024-11-26 17:21:19,38.00%,25.25%,32.00%,N/A,21.00%,30.00%,26.50%,33.25%
2024-11-26 17:21:21,24.25%,39.25%,35.25%,36.00%,30.75%,36.25%,39.25%,34.25%
2024-11-26 17:21:23,31.00%,35.00%,42.00%,28.00%,25.00%,30.00%,24.25%,33.25%
2024-11-26 17:21:25,29.25%,24.25%,33.25%,34.25%,29.25%,32.25%,40.00%,37.00%
2024-11-26 17:21:27,23.25%,25.00%,29.25%,32.50%,41.25%,31.74%,26.50%,42.25%
2024-11-26 17:21:29,38.25%,27.25%,39.25%,25.00%,26.00%,39.25%,28.25%,29.00%
2024-11-26 17:21:31,18.25%,35.25%,36.50%,27.00%,25.25%,29.25%,29.25%,28.00%
2024-11-26 17:21:33,37.00%,45.25%,32.00%,31.00%,27.00%,22.25%,28.00%,35.25%
2024-11-26 17:21:35,37.00%,29.00%,22.25%,35.50%,27.25%,33.25%,23.50%,36.25%
2024-11-26 17:21:37,32.25%,23.50%,33.25%,29.25%,27.25%,39.25%,27.25%,25.25%
2024-11-26 17:21:39,29.00%,37.25%,25.00%,23.00%,26.50%,31.00%,35.25%,28.00%
2024-11-26 17:21:41,32.00%,30.25%,20.00%,26.25%,29.25%,24.50%,39.25%,21.00%
2024-11-26 17:21:43,29.00%,36.25%,31.25%,26.50%,27.25%,32.25%,28.00%,22.25%
2024-11-26 17:21:45,27.50%,31.25%,29.50%,28.50%,41.00%,33.00%,27.00%,N/A
2024-11-26 17:21:48,18.50%,22.25%,38.50%,29.00%,36.00%,25.00%,35.25%,N/A
2024-11-26 17:21:50,40.00%,35.25%,32.00%,28.50%,28.00%,34.25%,23.25%,35.25%
2024-11-26 17:21:52,30.25%,38.25%,21.00%,39.25%,21.50%,32.25%,29.25%,31.50%
2024-11-26 17:21:54,46.00%,32.00%,34.25%,36.00%,31.00%,30.25%,21.25%,19.25%
2024-11-26 17:21:56,30.25%,29.25%,38.25%,32.25%,29.50%,28.00%,33.25%,39.00%
2024-11-26 17:21:58,N/A,31.00%,27.00%,33.25%,22.00%,26.75%,33.00%,38.50%
2024-11-26 17:22:00,N/A,28.50%,26.25%,30.00%,25.25%,28.25%,40.25%,19.25%
2024-11-26 17:22:02,N/A,34.25%,33.00%,27.25%,18.25%,26.00%,35.00%,31.50%
2024-11-26 17:22:04,N/A,36.25%,26.25%,27.50%,35.25%,30.00%,30.50%,35.50%
2024-11-26 17:22:06,N/A,36.00%,36.00%,24.00%,30.25%,23.25%,20.25%,26.50%
2024-11-26 17:22:08,N/A,34.25%,27.25%,24.25%,26.25%,35.00%,27.25%,38.50%
2024-11-26 17:22:10,27.00%,30.25%,16.00%,28.25%,32.25%,34.00%,34.25%,27.50%
2024-11-26 17:22:12,40.25%,31.50%,21.50%,30.00%,18.00%,27.25%,28.50%,27.25%
2024-11-26 17:22:14,31.00%,23.25%,27.25%,30.25%,40.25%,24.25%,N/A,33.25%
2024-11-26 17:22:16,30.25%,38.25%,25.00%,29.25%,33.25%,29.25%,N/A,41.00%
2024-11-26 17:22:18,37.00%,39.00%,27.25%,35.25%,32.00%,29.25%,N/A,29.25%
2024-11-26 17:22:20,29.25%,37.00%,40.00%,39.50%,19.25%,39.25%,N/A,30.25%
2024-11-26 17:22:22,18.00%,29.25%,27.25%,27.25%,19.25%,27.25%,N/A,24.25%
2024-11-26 17:22:24,28.00%,25.25%,N/A,34.00%,35.25%,30.00%,N/A,21.00%
2024-11-26 17:22:26,26.00%,25.00%,N/A,31.25%,37.00%,N/A,N/A,24.25%
2024-11-26 17:22:28,30.00%,33.25%,N/A,23.25%,33.25%,N/A,35.00%,37.25%
2024-11-26 17:22:30,37.00%,29.50%,N/A,28.25%,34.25%,N/A,37.75%,24.25%
2024-11-26 17:22:32,25.50%,18.25%,N/A,28.50%,27.00%,N/A,37.25%,31.25%
2024-11-26 17:22:34,33.00%,40.50%,N/A,29.00%,25.25%,32.25%,26.25%,34.00%
2024-11-26 17:22:36,28.25%,27.00%,35.25%,32.50%,35.00%,20.00%,24.50%,24.50%
2024-11-26 17:22:38,33.50%,31.50%,32.00%,37.25%,29.00%,39.00%,36.25%,26.25%
2024-11-26 17:22:40,37.25%,31.00%,24.25%,27.75%,31.50%,29.25%,31.00%,29.25%
2024-11-26 17:22:42,42.25%,33.50%,40.25%,25.25%,28.00%,24.50%,38.00%,27.25%
2024-11-26 17:22:44,24.25%,36.50%,19.25%,36.25%,34.25%,26.00%,32.50%,34.50%
2024-11-26 17:22:46,29.25%,25.00%,29.25%,26.25%,30.00%,36.00%,32.00%,37.00%
2024-11-26 17:22:48,29.50%,21.25%,28.25%,29.00%,16.25%,30.00%,32.25%,26.00%
2024-11-26 17:22:50,34.25%,24.00%,34.25%,36.50%,25.00%,27.25%,32.00%,32.25%
2024-11-26 17:22:52,34.50%,26.50%,24.25%,38.25%,34.25%,24.00%,27.50%,31.25%
2024-11-26 17:22:54,26.00%,25.25%,36.00%,34.50%,21.25%,21.50%,22.25%,37.00%
2024-11-26 17:22:56,23.50%,30.25%,28.25%,25.00%,29.25%,31.25%,33.25%,23.00%
2024-11-26 17:22:58,24.00%,36.00%,34.00%,36.50%,29.00%,31.00%,29.25%,41.50%
2024-11-26 17:23:00,30.00%,21.25%,33.00%,26.00%,26.00%,29.00%,29.00%,32.25%
2024-11-26 17:23:02,38.25%,31.25%,24.00%,23.00%,30.00%,29.50%,29.25%,37.50%
2024-11-26 17:23:04,30.00%,31.25%,37.00%,26.25%,30.00%,31.50%,31.25%,38.25%
2024-11-26 17:23:06,33.00%,35.25%,42.00%,28.25%,34.25%,26.25%,36.50%,29.25%
2024-11-26 17:23:08,27.00%,24.00%,31.00%,26.00%,27.25%,33.25%,35.00%,29.25%
2024-11-26 17:23:10,23.50%,38.74%,28.50%,37.25%,31.25%,25.25%,22.00%,26.25%
2024-11-26 17:23:12,22.00%,24.50%,30.25%,26.50%,32.00%,36.00%,22.25%,33.25%
2024-11-26 17:23:14,31.25%,34.00%,33.25%,34.00%,32.50%,31.25%,31.00%,33.25%
2024-11-26 17:23:16,29.25%,40.25%,40.25%,29.25%,30.50%,33.00%,38.50%,35.25%
2024-11-26 17:23:18,20.25%,21.00%,32.00%,25.00%,27.00%,22.25%,20.50%,36.25%
2024-11-26 17:23:20,17.00%,31.25%,34.25%,19.25%,27.50%,30.00%,20.50%,37.25%
2024-11-26 17:23:22,29.25%,28.00%,26.25%,32.00%,25.25%,32.00%,25.25%,24.00%
2024-11-26 17:23:24,29.25%,29.25%,25.50%,29.25%,30.25%,31.00%,26.74%,20.25%
2024-11-26 17:23:26,40.00%,33.00%,35.00%,35.25%,23.25%,32.25%,16.25%,37.00%
2024-11-26 17:23:28,33.50%,24.25%,41.25%,28.50%,32.50%,34.00%,35.00%,32.25%
2024-11-26 17:23:30,34.25%,14.00%,36.25%,26.00%,21.25%,30.00%,35.25%,28.00%
2024-11-26 17:23:32,23.00%,26.25%,32.25%,33.00%,23.25%,29.00%,24.25%,27.00%
2024-11-26 17:23:34,35.50%,29.25%,30.25%,27.25%,36.00%,24.00%,30.74%,22.00%
2024-11-26 17:23:36,37.25%,33.00%,31.25%,22.25%,32.25%,27.25%,26.25%,33.25%
2024-11-26 17:23:38,25.25%,32.25%,32.25%,27.00%,23.00%,24.25%,27.00%,29.25%
2024-11-26 17:23:40,30.25%,25.00%,30.50%,32.74%,34.25%,34.00%,39.25%,33.25%
2024-11-26 17:23:42,26.50%,25.25%,27.00%,24.25%,34.50%,31.25%,42.25%,43.25%
2024-11-26 17:23:44,33.25%,32.25%,33.25%,37.25%,25.00%,35.25%,32.00%,31.50%
2024-11-26 17:23:46,27.25%,30.25%,26.25%,32.00%,24.25%,28.00%,24.50%,25.25%
2024-11-26 17:23:48,36.25%,28.00%,32.00%,29.25%,29.50%,35.25%,22.25%,34.25%
2024-11-26 17:23:50,37.25%,24.50%,33.00%,26.25%,22.00%,29.25%,31.25%,31.50%
2024-11-26 17:23:52,37.00%,39.00%,36.00%,28.25%,30.25%,33.50%,27.25%,28.00%
2024-11-26 17:23:54,25.00%,28.25%,24.50%,24.25%,24.25%,28.25%,21.25%,25.25%
2024-11-26 17:23:56,33.25%,N/A,29.00%,28.25%,38.50%,33.00%,38.50%,27.25%
2024-11-26 17:23:58,29.00%,N/A,16.25%,30.25%,27.25%,28.00%,20.25%,26.00%
2024-11-26 17:24:00,27.25%,N/A,30.25%,34.25%,34.00%,35.50%,37.25%,24.50%
2024-11-26 17:24:02,22.25%,N/A,32.25%,28.00%,24.25%,34.00%,15.25%,29.25%
2024-11-26 17:24:04,36.00%,N/A,29.00%,22.50%,24.25%,29.50%,31.25%,26.50%
2024-11-26 17:24:06,23.00%,34.00%,28.25%,37.00%,38.00%,27.00%,27.25%,34.00%
2024-11-26 17:24:08,28.25%,35.00%,30.25%,28.25%,29.25%,28.50%,25.25%,39.50%
2024-11-26 17:24:10,35.25%,28.25%,33.00%,23.00%,31.25%,33.00%,39.00%,32.25%
